:START_ID,:END_ID,:TYPE,description:string
MHRSPA_012,MHRSPA_002,SYNTHESIZES,"Access methods and operational workflows synthesize healthcare identifiers and patient matching"
MHRSPA_012,MHRSPA_003,SYNTHESIZES,"Access methods and operational workflows synthesize permitted access purposes"
MHRSPA_013,MHRSPA_001,SYNTHESIZES,"Uploading information and document quality obligations synthesize system definition and core functions"
MHRSPA_013,MHRSPA_003,SYNTHESIZES,"Uploading information and document quality obligations synthesize permitted access purposes"
MHRSPA_013,MHRSPA_004,SYNTHESIZES,"Uploading information and document quality obligations synthesize consumer privacy controls"
MHRSPA_004,MHRSPA_001,SPECIALIZES,"Consumer privacy controls and restricted access workflows specialize system definition and core functions"
MHRSPA_012,MHRSPA_001,SPECIALIZES,"Access methods and operational workflows specialize system definition and core functions"
MHRSPA_013,MHRSPA_001,SPECIALIZES,"Uploading information and document quality obligations specialize system definition and core functions"
MHRSPA_009,MHRSPA_008,SPECIALIZES,"Practical information security controls specialize organisational security and access policy requirements"
MHRSPA_007,MHRSPA_006,SPECIALIZES,"State and territory privacy legislation interaction specializes Australian Privacy Principles application"
MHRSPA_015,MHRSPA_003,SPECIALIZES,"Detecting and responding to unauthorised access specializes permitted access purposes and prohibited behaviours"
MHRSPA_017,MHRSPA_016,SPECIALIZES,"Breach response procedures and incident management specialize notifiable data breaches scheme"
MHRSPA_019,MHRSPA_008,SPECIALIZES,"Clinical governance compliance monitoring and audit programs specialize organisational security and access policy requirements"
