:START_ID,:END_ID,:TYPE,description:string
WON_006,WON_010,PREREQUISITE,"Productive work is prerequisite for sources of national wealth growth"
WON_007,WON_008,PREREQUISITE,"Free trade is prerequisite for understanding government role"
WON_007,WON_010,PREREQUISITE,"Free trade is prerequisite for sources of national wealth growth"
WON_009,WON_010,PREREQUISITE,"Innovation is prerequisite for sources of national wealth growth"
WON_001,WON_002,DIFFICULTY_PROGRESSION,"Division of labour progresses to market size complexity"
WON_001,WON_004,DIFFICULTY_PROGRESSION,"Division of labour progresses to invisible hand complexity"
WON_002,WON_007,DIFFICULTY_PROGRESSION,"Market size progresses to free trade complexity"
WON_003,WON_006,DIFFICULTY_PROGRESSION,"Capital accumulation progresses to productive work analysis"
WON_004,WON_005,DIFFICULTY_PROGRESSION,"Invisible hand progresses to price regulation"
WON_004,WON_007,DIFFICULTY_PROGRESSION,"Invisible hand progresses to free trade"
WON_005,WON_008,DIFFICULTY_PROGRESSION,"Price regulation progresses to government role"
WON_006,WON_010,DIFFICULTY_PROGRESSION,"Productive work progresses to comprehensive wealth sources"
WON_007,WON_008,DIFFICULTY_PROGRESSION,"Free trade progresses to government role complexity"
WON_007,WON_010,DIFFICULTY_PROGRESSION,"Free trade progresses to comprehensive wealth analysis"
WON_009,WON_010,DIFFICULTY_PROGRESSION,"Innovation progresses to comprehensive wealth sources"
WON_001,WON_002,CONCEPTUAL_CLUSTER,"Specialization and productivity cluster"
WON_001,WON_003,CONCEPTUAL_CLUSTER,"Productivity and capital cluster"
WON_001,WON_009,CONCEPTUAL_CLUSTER,"Specialization and innovation cluster"
WON_002,WON_007,CONCEPTUAL_CLUSTER,"Market expansion and trade cluster"
WON_003,WON_006,CONCEPTUAL_CLUSTER,"Capital and productive labor cluster"
WON_003,WON_010,CONCEPTUAL_CLUSTER,"Capital and wealth growth cluster"
WON_004,WON_005,CONCEPTUAL_CLUSTER,"Market mechanisms cluster"
WON_004,WON_007,CONCEPTUAL_CLUSTER,"Market principles and trade cluster"
WON_005,WON_008,CONCEPTUAL_CLUSTER,"Market regulation and government cluster"
WON_006,WON_009,CONCEPTUAL_CLUSTER,"Productivity and innovation cluster"
WON_007,WON_008,CONCEPTUAL_CLUSTER,"Trade and government policy cluster"
WON_009,WON_010,CONCEPTUAL_CLUSTER,"Progress and wealth accumulation cluster"
WON_001,WON_003,CROSS_REFERENCES,"Division of labour cross-references capital accumulation"
WON_001,WON_006,CROSS_REFERENCES,"Division of labour cross-references productive work"
WON_002,WON_004,CROSS_REFERENCES,"Market size cross-references self-interest mechanisms"
WON_002,WON_009,CROSS_REFERENCES,"Market size cross-references innovation opportunities"
WON_003,WON_004,CROSS_REFERENCES,"Capital accumulation cross-references self-interest"
WON_003,WON_007,CROSS_REFERENCES,"Capital accumulation cross-references free trade"
WON_004,WON_006,CROSS_REFERENCES,"Self-interest cross-references productive work"
WON_004,WON_009,CROSS_REFERENCES,"Self-interest cross-references innovation"
WON_005,WON_006,CROSS_REFERENCES,"Price regulation cross-references productive work"
WON_005,WON_009,CROSS_REFERENCES,"Price regulation cross-references innovation incentives"
WON_006,WON_007,CROSS_REFERENCES,"Productive work cross-references free trade"
WON_006,WON_008,CROSS_REFERENCES,"Productive work cross-references government role"
WON_007,WON_009,CROSS_REFERENCES,"Free trade cross-references innovation"
WON_008,WON_009,CROSS_REFERENCES,"Government role cross-references innovation support"
WON_008,WON_010,CROSS_REFERENCES,"Government role cross-references wealth growth conditions"
WON_010,WON_001,SYNTHESIZES,"Sources of wealth growth synthesizes division of labour"
WON_010,WON_003,SYNTHESIZES,"Sources of wealth growth synthesizes capital accumulation"
WON_010,WON_006,SYNTHESIZES,"Sources of wealth growth synthesizes productive work"
WON_010,WON_007,SYNTHESIZES,"Sources of wealth growth synthesizes free trade"
WON_010,WON_009,SYNTHESIZES,"Sources of wealth growth synthesizes innovation"
WON_008,WON_004,SYNTHESIZES,"Government role synthesizes self-interest and market principles"
WON_008,WON_005,SYNTHESIZES,"Government role synthesizes price regulation concepts"
WON_008,WON_007,SYNTHESIZES,"Government role synthesizes free trade principles"
WON_009,WON_001,SYNTHESIZES,"Innovation synthesizes division of labour benefits"
WON_009,WON_003,SYNTHESIZES,"Innovation synthesizes capital accumulation"
WON_007,WON_001,SYNTHESIZES,"Free trade synthesizes specialization principles"
WON_007,WON_004,SYNTHESIZES,"Free trade synthesizes self-interest and mutual benefit"
WON_002,WON_001,SPECIALIZES,"Market size specializes division of labour application"
WON_004,WON_001,SPECIALIZES,"Invisible hand specializes division of labour coordination"
WON_005,WON_004,SPECIALIZES,"Price regulation specializes self-interest mechanisms"
WON_006,WON_003,SPECIALIZES,"Productive work specializes capital allocation"
WON_007,WON_002,SPECIALIZES,"Free trade specializes market expansion"
WON_007,WON_004,SPECIALIZES,"Free trade specializes self-interest at national level"
WON_008,WON_005,SPECIALIZES,"Government role specializes market regulation boundaries"
WON_009,WON_001,SPECIALIZES,"Innovation specializes division of labour outcomes"
WON_010,WON_003,SPECIALIZES,"Wealth sources specializes capital's comprehensive role"
WON_010,WON_006,SPECIALIZES,"Wealth sources specializes productive work's impact"
ASWON001,WON_001,CONTAINS,"Wealth of Nations curriculum contains Division of Labour"
ASWON001,WON_002,CONTAINS,"Wealth of Nations curriculum contains How Market Size Enables Specialization"
ASWON001,WON_003,CONTAINS,"Wealth of Nations curriculum contains Capital Accumulation and Investment"
ASWON001,WON_004,CONTAINS,"Wealth of Nations curriculum contains Self-Interest and the Invisible Hand"
ASWON001,WON_005,CONTAINS,"Wealth of Nations curriculum contains How Prices Naturally Regulate Themselves"
ASWON001,WON_006,CONTAINS,"Wealth of Nations curriculum contains Productive Work and Economic Growth"
ASWON001,WON_007,CONTAINS,"Wealth of Nations curriculum contains Free Trade Benefits All Nations"
ASWON001,WON_008,CONTAINS,"Wealth of Nations curriculum contains Limited but Essential Role of Government"
ASWON001,WON_009,CONTAINS,"Wealth of Nations curriculum contains Innovation and Economic Progress"
ASWON001,WON_010,CONTAINS,"Wealth of Nations curriculum contains Sources of National Wealth Growth"
